ì˙ït,ójì˙_x,ë‰îÑè„çáåv,ë‰îÑè„,ë‰ëeóòçáåv,ë‰ëeóò,ë≈çû,ëçë≈çû,óòâvó¶,óLå¯S,ì¸è‹S1,BA,MY,èoã ó¶,ãqëÿó¶,ã íPâø,ã óò,äÑêî,èüó¶,åiïiäzïΩãœ,ë‰êî,å≥ÉtÉ@ÉCÉã,ójì˙_y,ïΩãœãCâ∑,ç≈çÇãCâ∑,ç≈í·ãCâ∑,ì˙è∆éûä‘(éûä‘),ïΩãœåªínãCà≥(hPa),ç≈ëÂïóë¨(m/s),ç≈ëÂïóë¨(m/s).2,ïΩãœïóë¨(m/s),ç~êÖó 
2025/3/2,ì˙,13719700,23737,2156900,3732,26375,15245030,0.1572,5.56,5.77,85.52,13515,0.9541,1.5334,0.9,0.141,8.89,0.3806,21110,578,2025,ì˙,20.4,27.1,13.5,6.7,1014.2,7.6,êº,3.5,0
2025/3/3,åé,8261700,14244,2028304,3497,18189,10549650,0.2455,5.67,5.94,85.66,9537,0.9652,1.5743,0.783,0.192,9.11,0.3362,12982,580,2025,åé,16.9,23.7,10.2,0,1010,10.5,êº,4.1,3
2025/3/5,êÖ,7170200,12362,1087741,1875,15795,9161040,0.1517,5.64,5.89,85.07,8704,0.9664,1.5532,0.783,0.119,9.16,0.3276,11322,580,2025,êÖ,13.6,16.1,11.2,0.1,1012,4.4,ìåñkìå,2.2,2.5
2025/3/6,ñÿ,9716100,16752,1916173,3304,21670,12568870,0.1972,5.63,5.88,85.32,11096,0.9635,1.6461,0.773,0.152,9.05,0.3552,15160,580,2025,ñÿ,10.3,13.8,6.5,2,1017.2,4,ìåìÏìå,1.9,0
2025/3/7,ã‡,9510700,16398,1394585,2404,21562,12506130,0.1466,5.61,5.86,85.24,11020,0.9573,1.6352,0.76,0.112,8.89,0.3379,14582,580,2025,ã‡,7.6,12.5,1.2,10.3,1023.6,6.4,ñkñkìå,3.1,0
2025/3/8,ìy,6982900,12039,1249089,2154,15565,9027420,0.1789,5.59,5.83,85.22,8357,0.9597,1.5677,0.774,0.138,8.99,0.3052,10821,580,2025,ìy,8.6,11,6.4,0,1023.3,3.4,êºñkêº,1.8,1
2025/3/9,ì˙,7346800,12667,1633603,2817,15892,9217150,0.2224,5.61,5.83,85.05,8692,0.9541,1.5554,0.797,0.177,8.85,0.3121,11216,580,2025,ì˙,9.2,14.8,2.9,10.7,1025.7,7,ñkìå,3.2,0
2025/3/10,åé,6720400,11587,952392,1642,13726,7960990,0.1417,5.6,5.83,85.55,8116,0.9524,1.5013,0.844,0.12,8.87,0.3397,10281,580,2025,åé,10.2,15.6,3.6,4.1,1025.2,4.2,ñkñkìå,2.5,2
2025/3/11,âŒ,7225900,12458,1216302,2097,15451,8961550,0.1683,5.58,5.81,84.95,8574,0.9625,1.5847,0.806,0.136,9.04,0.3362,11265,580,2025,âŒ,13.2,15.5,10.8,0,1017.5,4.5,ñkìå,2.3,7
2025/3/12,êÖ,7858300,13549,1362160,2349,16928,9818290,0.1733,5.61,5.85,85.48,9124,0.9319,1.5216,0.8,0.139,8.37,0.3034,11340,580,2025,êÖ,16.3,22.2,12.4,4.9,1014.6,6,êºìÏêº,2.5,0
2025/3/13,ñÿ,9650300,16638,616663,1063,20994,12176590,0.0639,5.66,5.9,85.47,11388,0.9946,1.6178,0.793,0.051,9.86,0.3914,16408,580,2025,ñÿ,14.4,17.6,11.1,0.4,1015.6,5.9,ñkìå,2.2,0
2025/3/14,ã‡,9915500,17096,1792475,3090,20947,12149440,0.1808,5.64,5.89,85.47,11176,0.9622,1.6084,0.816,0.148,9.04,0.381,15456,580,2025,ã‡,13.6,16.6,10.8,0.1,1020.2,5,ìåñkìå,2.3,0
2025/3/15,ìy,10770500,18570,1372928,2367,22180,12864330,0.1275,5.6,5.84,85.36,11374,0.9776,1.5711,0.837,0.107,9.44,0.3966,17528,580,2025,ìy,11.9,16.8,9.8,0,1014.3,9.2,ñkìå,3.9,35
2025/3/16,ì˙,7545200,13009,1890228,3259,16215,9404730,0.2505,5.77,6,85.45,8688,0.9167,1.5738,0.802,0.201,7.94,0.3,10328,580,2025,ì˙,12.1,17.8,7.1,7.1,1005.8,10.6,êº,5.1,7.5
2025/3/17,åé,6116300,10545,213781,369,14060,8154530,0.035,5.85,6.08,85.53,8218,1.006,1.5541,0.75,0.026,10.15,0.3534,10705,580,2025,åé,7.5,13.1,3.5,10.9,1012.8,12.4,ñkêº,6.6,0
2025/3/18,âŒ,8643100,14902,2005058,3457,18038,10461820,0.232,5.76,5.99,85.47,9565,0.9334,1.5921,0.826,0.192,8.34,0.3328,12428,580,2025,âŒ,6.7,13.9,3.5,5.2,1014.3,11.5,êº,5.5,0.5
2025/3/19,êÖ,7600400,13104,1927350,3323,15453,8962730,0.2536,5.78,6.03,85.47,8257,0.9057,1.519,0.848,0.215,7.73,0.3172,10135,580,2025,êÖ,7.5,12.7,3.4,7.6,1019.9,7.3,êº,3.5,0
2025/3/20,ñÿ,10179800,17551,1738265,2997,20289,11767500,0.1708,5.73,5.96,85.87,11146,0.9486,1.6018,0.865,0.148,8.72,0.3638,15311,580,2025,ñÿ,9.6,16.2,3.8,11.5,1020.2,7,ìåìÏìå,3.1,0
2025/3/21,ã‡,9323500,16075,1280051,2207,19474,11294930,0.1373,5.79,6.02,85.52,10656,0.9725,1.6101,0.825,0.113,9.3,0.3828,14949,580,2025,ã‡,13.5,21.1,4.6,11.2,1017.4,10.4,êº,4.7,0
2025/3/22,ìy,6103900,10524,796219,1373,13985,8111540,0.1304,5.76,5.98,85.35,7689,0.963,1.5725,0.752,0.098,9.06,0.3362,9533,580,2025,ìy,18.1,25.1,10.1,11.5,1013.8,12,êº,6.4,0
2025/3/23,ì˙,6886600,11873,1890877,3260,13157,7630860,0.2746,5.69,5.93,85.28,7890,0.9113,1.4684,0.902,0.248,7.97,0.2897,9462,580,2025,ì˙,19.3,25.7,14.2,11.4,1012.6,11.9,êº,7.1,0
2025/3/24,åé,6780200,11690,1019008,1757,13941,8085810,0.1503,5.72,5.96,85.2,8002,0.9626,1.5665,0.839,0.126,9.07,0.3466,10598,580,2025,åé,19,24.1,15,5.6,1009.5,8.9,êº,4.7,0
2025/3/25,âŒ,7036400,12132,2324303,4007,14371,8335100,0.3303,5.73,5.95,85.16,7778,0.9027,1.5438,0.844,0.279,7.63,0.2862,9262,580,2025,âŒ,20.5,28,12.6,10.3,1006.1,7.8,êºìÏêº,4.2,0
2025/3/26,êÖ,7468100,12876,1944634,3353,15174,8800960,0.2604,5.69,5.92,85.28,8689,0.9432,1.5295,0.849,0.221,8.63,0.3397,11107,580,2025,êÖ,23.6,29.9,18.3,11,1007.1,11.5,êº,4.8,0
2025/3/27,ñÿ,8495400,14647,809563,1396,18447,10699470,0.0953,5.74,5.99,85.72,10236,0.9637,1.5791,0.794,0.076,9.09,0.381,13321,580,2025,ñÿ,19.8,22.6,18.2,0.2,1004,9.8,êºìÏêº,2.1,36
2025/3/28,ã‡,9931300,17123,1092904,1884,20761,12041300,0.11,5.8,6.05,85.56,11197,0.9811,1.6488,0.825,0.091,9.51,0.3776,16278,580,2025,ã‡,17.5,21.6,11.9,2.6,1005.8,10.8,êº,6,0
2025/3/29,ìy,6319700,10896,897487,1547,14075,8163760,0.142,5.69,5.91,85.49,8007,0.9484,1.61,0.774,0.11,8.67,0.3103,9450,580,2025,ìy,11.8,16.5,8,6.8,1017,6.6,êºñkêº,3.1,4.5
2025/3/30,ì˙,6491600,11192,1321911,2279,13721,7958190,0.2036,5.66,5.9,85.36,7964,0.9606,1.5514,0.816,0.166,9.02,0.3276,10096,580,2025,ì˙,10.2,13.4,8.2,5.1,1022,5.4,êº,3.1,0
2025/3/31,åé,6520800,11243,1551837,2676,13390,7765920,0.238,5.72,5.95,85.79,8008,0.9297,1.5151,0.84,0.2,8.33,0.2845,9368,580,2025,åé,8.8,12.6,6.3,4.7,1022.9,4.7,ìå,2.6,0
2025/4/1,âŒ,5967600,10289,825003,1422,12635,7328150,0.1382,5.68,5.9,85.5,7575,0.9772,1.5833,0.814,0.113,9.42,0.3483,9691,580,2025,âŒ,9.3,12.5,6.1,0,1017.8,5.6,ñkìå,2.5,5.5
2025/4/2,êÖ,6981000,12036,1373290,2368,14706,8529600,0.1967,5.69,5.92,85.41,8262,0.9582,1.5349,0.818,0.161,8.97,0.319,10795,580,2025,êÖ,12.5,16.8,9.7,0.7,1013.6,4.5,ìå,2.1,9
2025/4/3,ñÿ,9097700,15686,827769,1427,19431,11270060,0.091,5.73,5.96,85.68,10988,0.9839,1.6022,0.807,0.073,9.59,0.3828,15044,580,2025,ñÿ,12.9,18.3,8.7,9.8,1015,7,êºñkêº,3.6,0
2025/4/4,ã‡,9108500,15704,2255838,3889,19561,11345190,0.2477,5.75,5.98,85.16,10439,0.9445,1.6027,0.803,0.199,8.59,0.3517,13495,580,2025,ã‡,12,17.4,6.3,11.5,1017.3,5.7,ìåìÏìå,3,0
2025/4/5,ìy,7714000,13300,1140717,1967,15851,9193330,0.1479,5.72,5.98,85.29,8877,0.9471,1.5824,0.839,0.124,8.68,0.3414,11548,580,2025,ìy,13.2,18.5,8.5,2.8,1015.9,3.7,êºñkêº,2.1,0
2025/4/6,ì˙,9659900,16655,2122065,3659,18531,10748090,0.2197,5.68,5.95,85.49,10235,0.9424,1.5192,0.899,0.197,8.64,0.35,14388,580,2025,ì˙,17.1,23.8,11.4,11.6,1012.8,8.2,êº,4,0
2025/4/8,âŒ,6817100,11754,1816787,3132,14257,8268910,0.2665,5.6,5.86,85.39,7989,0.9358,1.5604,0.824,0.22,8.42,0.3121,9898,580,2025,âŒ,17.7,26,9.2,10,1014.8,9.6,êº,5.1,0
2025/4/9,êÖ,7033700,12127,510664,880,15077,8744610,0.0726,5.66,5.89,85.31,8709,0.9817,1.5449,0.804,0.058,9.55,0.369,11579,580,2025,êÖ,18.5,23.5,13,9.8,1011.2,7.1,ìåìÏìå,2.9,0
2025/4/10,ñÿ,9842100,16969,1195138,2061,20648,11976010,0.1214,5.68,5.93,85.39,11133,0.9722,1.6291,0.822,0.1,9.28,0.3948,15752,580,2025,ñÿ,17,20,14.3,0,1007.9,4.4,êºñkêº,2.1,28
2025/4/11,ã‡,10022700,17281,2583164,4454,21182,12285630,0.2577,5.66,5.92,85.12,10918,0.9379,1.6638,0.816,0.21,8.37,0.3707,14464,580,2025,ã‡,17.1,21.2,13.4,11.5,1007.1,5.5,êº,3.2,0
2025/4/12,ìy,6937500,11961,1798639,3101,14495,8407220,0.2593,5.63,5.86,85.22,8334,0.9443,1.5772,0.825,0.214,8.62,0.3345,10309,580,2025,ìy,15.9,19.8,11.1,3.9,1010.5,6,ìÏìå,2.9,11.5
2025/4/13,ì˙,7727700,13324,1866056,3217,16059,9314280,0.2415,5.64,5.88,85.05,8743,0.942,1.5452,0.83,0.2,8.56,0.3207,11412,580,2025,ì˙,14.8,17.7,11.1,9.3,1002.8,12,êº,6.4,31
2025/4/14,åé,6883200,11868,2443480,4213,14691,8520760,0.355,5.59,5.85,85.22,7912,0.9044,1.5026,0.808,0.287,7.72,0.2655,9166,580,2025,åé,13.5,19.6,8.6,5.4,1002.1,10,êº,3.9,7.5
2025/4/15,âŒ,7454100,12852,765514,1320,15864,9201050,0.1027,5.61,5.84,85.03,8890,0.9652,1.5353,0.81,0.083,9.14,0.3517,11746,580,2025,âŒ,13.4,18.4,10.4,9.4,1003.9,11.5,êº,7.4,0
2025/4/16,êÖ,7856700,13546,1179217,2033,15248,8844020,0.1501,5.59,5.82,85.55,9265,0.973,1.5093,0.888,0.133,9.34,0.3655,12659,580,2025,êÖ,17.6,24.7,8.4,9.1,1011.4,10.1,êº,4.9,0
2025/4/17,ñÿ,10413900,17955,2187879,3772,20869,12104020,0.2101,5.67,5.92,85.46,11133,0.9496,1.5992,0.86,0.181,8.75,0.3862,15708,580,2025,ñÿ,20.5,27.1,14,7.5,1013.1,7.3,êº),3.4,0
2025/4/18,ã‡,10215900,17614,1929746,3327,22058,12793680,0.1889,5.66,5.89,84.95,11275,0.9484,1.6125,0.799,0.151,8.68,0.3414,15292,580,2025,ã‡,21.6,26.6,17.8,8,1012.5,5.6,ìåìÏìå,2.6,0
2025/4/19,ìy,15235500,26268,3957151,6823,28211,16362550,0.2597,5.68,5.93,85.93,13698,0.9218,1.5614,0.931,0.242,8.1,0.3948,21285,580,2025,ìy,20.3,24,16,11.1,1012.6,7.4,ìÏìå,3.4,0
2025/4/20,ì˙,7911800,13641,1480934,2553,15814,9172380,0.1872,5.63,5.87,84.84,8895,0.9466,1.5151,0.863,0.161,8.72,0.3379,11901,580,2025,ì˙,19,21.4,17.4,0.1,1011.2,5.4,ìÏìå,2.5,11.5
2025/4/21,åé,7242100,12486,1426797,2460,14237,8257680,0.197,5.64,5.9,84.83,8391,0.9536,1.478,0.877,0.173,8.91,0.319,11128,580,2025,åé,20.2,25.1,17.6,8.9,1014,5.6,ìå,2.1,0.5
2025/4/23,êÖ,7446350,12839,605683,1044,15590,9042360,0.0813,5.64,5.89,85.63,8938,0.9815,1.5462,0.823,0.067,9.54,0.3621,12251,580,2025,êÖ,20.9,25.8,18.8,2.5,1001.3,6.9,êº,3.7,0
2025/4/24,ñÿ,10451300,18019,2353757,4058,20588,11940960,0.2252,5.66,5.91,85.64,11338,0.9432,1.5507,0.875,0.197,8.62,0.3603,15532,580,2025,ñÿ,19.5,22.8,17.5,8.5,1004.9,5.8,ìåìÏìå,2.8,0
2025/4/25,ã‡,10896100,18786,1359971,2345,23067,13379020,0.1248,5.86,6.15,85.64,12173,0.9875,1.6482,0.814,0.102,9.67,0.3983,18172,580,2025,ã‡,18.9,23.4,14.2,0.1,1009.5,6.5,ìåìÏìå,2.7,0
2025/4/26,ìy,8451800,14572,1335331,2302,18493,10726150,0.158,5.66,5.89,85.44,9936,0.9558,1.5812,0.788,0.124,8.89,0.3431,12958,580,2025,ìy,16.5,21.3,10.5,12,1016.3,5.9,ìåìÏìå,2.8,0
2025/4/27,ì˙,10510300,18121,3043492,5247,20503,11891520,0.2896,5.69,5.93,85.59,10864,0.9092,1.5698,0.884,0.256,7.79,0.3328,14123,580,2025,ì˙,18.8,24,11.7,11.7,1015.8,7,ìÏìå,3.4,0
2025/4/28,åé,7421500,12796,1734038,2990,15479,8977630,0.2337,5.66,5.88,85.36,8321,0.9263,1.5736,0.827,0.193,8.17,0.3224,10456,580,2025,åé,16.4,18.7,14.6,0.5,1006.3,4.9,êºñkêº,1.9,15.5
2025/4/29,âŒ,8520400,14690,2450916,4226,16753,9716700,0.2877,5.62,5.86,85.27,9201,0.9172,1.5413,0.877,0.252,8.01,0.3328,11761,580,2025,âŒ,16.8,21,13,12.4,1010.1,5,ìåìÏìå,3.4,0
2025/4/30,êÖ,8470800,14605,1930335,3328,17203,9977670,0.2279,5.66,5.9,85.12,9651,0.9573,1.5562,0.849,0.193,8.95,0.3707,13078,580,2025,êÖ,17.5,22.6,11.8,7.9,1016.2,5.7,ìåìÏìå,2.7,0
2025/5/1,ñÿ,8729800,15051,1908496,3291,18551,10759330,0.2186,5.7,5.92,85.58,10231,0.956,1.5732,0.811,0.177,8.9,0.3293,13401,580,2025,ñÿ,18.5,22.1,15,0,1012.9,6.2,ìÏìå,2.5,21
2025/5/2,ã‡,9829900,16948,2862829,4936,20773,12048210,0.2912,5.69,5.92,85.37,10818,0.9478,1.5867,0.816,0.238,8.69,0.3534,14722,580,2025,ã‡,19.5,26.8,14.8,12.8,1006.5,10.4,êº,4.8,11
2025/5/3,ìy,8647100,14909,1469152,2533,19492,11305520,0.1699,5.66,5.91,85.28,10598,0.9755,1.6177,0.765,0.13,9.37,0.381,13973,580,2025,ìy,20.4,28.5,12.1,12.2,1007.9,7.8,êºìÏêº,4.5,0
2025/5/4,ì˙,10104800,17422,1000406,1725,21662,12564230,0.099,5.65,5.88,85.2,11826,0.963,1.6192,0.804,0.08,9.06,0.3931,15784,580,2025,ì˙,20.3,22.6,15.3,11.4,1008.9,6.4,ìå,3.6,0
2025/5/5,åé,10283400,17730,2714308,4680,20067,11639060,0.264,5.64,5.87,85.39,10543,0.9516,1.5436,0.884,0.233,8.82,0.3655,15646,580,2025,åé,17.8,23.8,12.8,7.1,1010.6,4.7,ìåìÏìå,2.4,8
2025/5/6,âŒ,8611900,14848,1313264,2264,17637,10229560,0.1525,5.81,6.08,85.6,9808,0.985,1.5646,0.842,0.128,9.63,0.3621,14293,580,2025,âŒ,17.8,20.9,14.8,0.5,1002.4,6.6,êºìÏêº,2.2,13.5
2025/5/8,ñÿ,9317300,16064,570523,984,21068,12219200,0.0612,5.73,5.99,85.29,11003,0.9948,1.6413,0.763,0.047,9.86,0.4086,15847,580,2025,ñÿ,18.6,22.9,13.4,11.2,1016.8,5.4,ìå,2.7,0
2025/5/9,ã‡,9663000,16660,972751,1677,22309,12939400,0.1007,5.73,5.98,85.33,11502,0.975,1.7001,0.747,0.075,9.32,0.3931,15532,580,2025,ã‡,18.4,21,16.7,0,1011.8,6.4,ìåìÏìå,2.9,77
2025/5/10,ìy,6815800,11751,2201474,3796,14800,8583960,0.323,5.66,5.88,84.56,7706,0.8913,1.5471,0.794,0.256,7.34,0.2638,8624,580,2025,ìy,21.7,27,18.3,5.1,1004,11.9,êº,7,3.5
2025/5/11,ì˙,6477400,11168,1305248,2250,13712,7952980,0.2015,5.65,5.9,85.24,7949,0.9692,1.5481,0.814,0.164,9.23,0.3379,10307,580,2025,ì˙,16.8,20.2,14.3,0.3,1007.3,8.2,êº,4.5,6.5
2025/5/12,åé,5941400,10244,1335806,2303,12679,7353920,0.2248,5.65,5.89,85.56,7368,0.9435,1.5434,0.808,0.182,8.62,0.3052,8829,580,2025,åé,18.6,23.8,14,7.6,1010.3,6.7,ìåìÏìå,3.4,0
2025/5/13,âŒ,6453700,11127,1450086,2500,13303,7715630,0.2247,5.65,5.87,85.16,7767,0.9529,1.5528,0.836,0.188,8.83,0.2931,9825,580,2025,âŒ,18.8,24,13.5,11,1016.2,5.9,ìåìÏìå,3.3,0
2025/5/14,êÖ,6960400,12001,1943418,3351,14496,8407390,0.2792,5.67,5.91,85.15,8160,0.9186,1.5687,0.828,0.231,7.98,0.3103,9581,580,2025,êÖ,19.6,25.1,13.3,10.6,1017.9,6.2,ìåìÏìå,2.9,0
2025/5/15,ñÿ,9289500,16016,1779337,3068,20494,11886230,0.1915,5.69,5.92,85.4,10772,0.9529,1.6028,0.782,0.15,8.81,0.3414,14104,580,2025,ñÿ,21,25.5,15.4,7.6,1017.9,5.9,ìåìÏìå,2.8,0
2025/5/16,ã‡,10168400,17532,1630464,2811,21341,12377520,0.1603,5.68,5.95,85.02,12034,0.9709,1.6448,0.822,0.132,9.25,0.3966,16216,580,2025,ã‡,22,26,19.7,3,1015.8,5,ìå,2.5,11
2025/5/17,ìy,6950500,11984,1001794,1727,14168,8217500,0.1441,5.67,5.9,85.12,8320,0.9454,1.5173,0.846,0.122,8.69,0.3224,10409,580,2025,ìy,23.5,28.9,19.6,0.8,1008.2,7.1,êº,3.6,19
2025/5/18,ì˙,5844900,10077,2043262,3523,12234,7095670,0.3496,5.65,5.91,85.14,7064,0.9259,1.5383,0.824,0.288,8.21,0.3086,8276,580,2025,ì˙,22.6,24.8,20.4,0,1008.1,6.7,êº,2.8,7
2025/5/19,åé,6413400,11058,1663157,2868,13282,7703520,0.2593,5.67,5.91,85.31,7726,0.9423,1.5539,0.833,0.216,8.59,0.3155,9501,580,2025,åé,22.2,25.2,20.2,0,1010.3,6,êº,2.4,0
2025/5/20,âŒ,10553900,18196,2327918,4014,20358,11807750,0.2206,5.64,5.89,84.87,10782,0.9385,1.5095,0.894,0.197,8.54,0.3569,15541,580,2025,âŒ,24.4,28.5,19.1,2,1011,4.4,êº,1.9,0
2025/5/21,êÖ,7552900,13022,2006651,3460,15937,9243340,0.2657,5.71,5.97,84.93,8695,0.9185,1.5475,0.817,0.217,8,0.331,10420,580,2025,êÖ,22.6,24.6,21.4,0,1006.3,4.8,ìåñkìå,2,82.5
2025/5/22,ñÿ,9815775,16924,981401,1692,21810,12649550,0.1,5.74,5.98,85.14,11682,0.9793,1.6803,0.776,0.078,9.45,0.4086,15993,580,2025,ñÿ,24.7,30.7,21,6.1,1000.8,6.7,ìåìÏìå,2.5,1.5
2025/5/23,ã‡,10108300,17428,1628573,2808,22322,12946720,0.1611,5.75,5.99,84.89,11307,0.9434,1.6393,0.781,0.126,8.53,0.369,14867,580,2025,ã‡,22,24.4,19.8,2.2,1007.9,5,ìå,2.5,1.5
2025/5/24,ìy,6520300,11242,1435308,2475,13896,8059460,0.2201,5.65,5.88,85.05,7832,0.9479,1.5709,0.809,0.178,8.7,0.3034,9779,580,2025,ìy,22.1,26,19.7,0.4,1002,9.9,êº,3.5,69
2025/5/25,ì˙,6083000,10488,715687,1234,13141,7621650,0.1177,5.64,5.87,85.09,7594,0.9768,1.5852,0.798,0.094,9.4,0.3448,9863,580,2025,ì˙,20.7,25.7,17.5,3.9,1008.7,10.8,êº,5,0
2025/5/26,åé,5252700,9056,1041500,1796,12179,7064060,0.1983,5.69,5.91,85.3,7051,0.9625,1.614,0.744,0.147,9.03,0.3121,8179,580,2025,åé,18.6,21.5,16.1,0.1,1015.8,4.5,ìå,2.2,0
2025/5/27,âŒ,6670000,11500,1131961,1952,13768,7985510,0.1697,5.63,5.87,85.07,8132,0.9612,1.5457,0.835,0.142,9.05,0.3431,10403,580,2025,âŒ,19.7,24.3,16.3,6,1017,5.4,ìå,2.6,0
2025/5/28,êÖ,7263800,12524,1532428,2642,16053,9310600,0.211,5.66,5.88,85.16,8589,0.9358,1.5636,0.78,0.165,8.4,0.3086,10523,580,2025,êÖ,20.8,25,16.7,4.5,1016.1,5,ìå,2.4,0
2025/5/29,ñÿ,8987100,15495,1882968,3246,18695,10843330,0.2095,5.7,5.96,85.42,10156,0.9571,1.5668,0.829,0.174,8.94,0.35,13856,580,2025,ñÿ,19,20.3,17.1,0,1011.9,6.8,ìåñkìå,2.3,10.5
2025/5/30,ã‡,9056300,15614,757386,1306,19519,11321080,0.0836,5.69,5.94,85.15,11032,0.97,1.6099,0.8,0.067,9.24,0.3741,14434,580,2025,ã‡,18.8,23,16.1,1.6,1007.3,4.4,ñkñkìå,2.1,15.5
2025/5/31,ìy,7086300,12218,1891780,3262,14702,8526990,0.267,5.63,5.85,85.22,7648,0.915,1.5396,0.831,0.222,7.92,0.2914,9676,580,2025,ìy,21.1,26.5,15.1,12.1,1006.1,5.7,êºñkêº,3.5,0
,,10010600,17260,1912944,3298,21265,12333740,0.1911,5.89,6.13,85.6,10926,0.955,1.5723,0.812,0.155,8.88,0.3586,15327,580,2025,,,,,,,,,,
,,7548400,13014,1533123,2643,14994,8696700,0.2031,5.8,6.04,85.27,8660,0.9371,1.5099,0.868,0.176,8.51,0.3483,11071,580,2025,,,,,,,,,,
,,6337100,10926,1446621,2494,14544,8435340,0.2283,5.76,5.98,85.51,7779,0.9351,1.6102,0.751,0.171,8.33,0.3207,9098,580,2025,,,,,,,,,,
,,9029600,15568,2135754,3682,18824,10917650,0.2365,5.8,6.06,85.54,9916,0.9444,1.5748,0.827,0.196,8.61,0.3517,13403,580,2025,,,,,,,,,,
,,10175700,17544,2487853,4289,21399,12411220,0.2445,5.82,6.08,85.28,10965,0.9374,1.6399,0.82,0.2,8.39,0.3586,14726,580,2025,,,,,,,,,,
,,6250700,10777,976209,1683,14214,8243840,0.1562,5.74,5.95,84.9,8149,0.9708,1.6052,0.758,0.118,9.25,0.3431,9965,580,2025,,,,,,,,,,
,,6581900,11348,853864,1472,13847,8031500,0.1297,5.73,5.94,85.04,7878,0.9435,1.57,0.82,0.106,8.59,0.3276,9745,580,2025,,,,,,,,,,
,,6808400,11739,1470308,2535,14265,8273770,0.216,5.75,5.97,85.35,8302,0.95,1.5342,0.823,0.178,8.79,0.3052,10316,580,2025,,,,,,,,,,
,,6352700,10953,862352,1487,14428,8368180,0.1357,5.68,5.9,84.77,8055,0.9585,1.589,0.759,0.103,8.94,0.331,9792,580,2025,,,,,,,,,,
,,7095700,12234,786576,1356,15492,8985240,0.1109,5.64,5.88,84.94,8672,0.9727,1.5557,0.79,0.088,9.32,0.3431,11397,580,2025,,,,,,,,,,
,,11338800,19550,3288041,5669,23626,13702860,0.29,5.72,5.97,85.16,11780,0.922,1.6116,0.827,0.24,8.04,0.3759,15718,580,2025,,,,,,,,,,
,,10514600,18129,2536778,4374,23066,13378470,0.2413,5.73,5.98,84.9,11793,0.9399,1.6227,0.786,0.19,8.48,0.3431,15370,580,2025,,,,,,,,,,
,,11266500,19425,3383191,5833,22877,13268880,0.3003,5.68,5.89,84.79,11266,0.9124,1.5281,0.849,0.255,7.91,0.3483,15366,580,2025,,,,,,,,,,
,,5943100,10247,699545,1206,12936,7503150,0.1177,5.7,5.91,85.3,7615,0.9808,1.5126,0.792,0.093,9.53,0.3362,9769,580,2025,,,,,,,,,,
,,6480400,11173,1939218,3343,14553,8440890,0.2992,5.67,5.88,84.71,7870,0.9316,1.5656,0.768,0.23,8.29,0.3172,9266,580,2025,,,,,,,,,,
,,6274300,10818,1220206,2104,13351,7743420,0.1945,5.69,5.92,85.15,7669,0.9604,1.5368,0.81,0.158,9.03,0.3241,9767,580,2025,,,,,,,,,,
,,7089000,12222,1447326,2495,14615,8476800,0.2042,5.72,5.95,84.68,8150,0.9358,1.5239,0.836,0.171,8.45,0.3276,10333,580,2025,,,,,,,,,,
,,8809600,15189,846476,1459,20762,12041960,0.0961,5.79,6.03,85.23,10881,0.9917,1.673,0.732,0.07,9.78,0.3672,14850,580,2025,,,,,,,,,,
,,9975700,17199,1884691,3249,21711,12592390,0.1889,5.76,6.01,85.22,11535,0.9637,1.6417,0.792,0.15,9.06,0.3638,15581,580,2025,,,,,,,,,,
,,7239700,12482,1582142,2728,15159,8792260,0.2185,5.71,5.95,85.06,8500,0.9454,1.5849,0.823,0.18,8.64,0.3224,10782,580,2025,,,,,,,,,,
,,6760200,11656,867799,1496,14150,8206810,0.1284,5.68,5.93,84.89,8131,0.9546,1.5564,0.824,0.106,8.88,0.3362,10349,580,2025,,,,,,,,,,
,,6662100,11486,962758,1660,13870,8044360,0.1445,5.69,5.94,85.28,8402,0.9508,1.5283,0.828,0.12,8.82,0.3259,10135,580,2025,,,,,,,,,,
,,6406000,11045,971064,1674,13511,7836160,0.1516,5.71,5.94,85.05,8036,0.9703,1.5264,0.817,0.124,9.29,0.3414,10259,580,2025,,,,,,,,,,
,,6597700,11375,309891,534,14912,8649240,0.047,5.7,5.91,84.67,8430,0.9931,1.5959,0.763,0.036,9.82,0.3655,11171,580,2025,,,,,,,,,,
,,9875900,17027,986094,1700,20870,12104610,0.0998,5.73,5.98,85.44,11702,0.9755,1.6009,0.816,0.081,9.38,0.3931,15975,580,2025,,,,,,,,,,
,,9523100,16419,1329935,2293,20782,12053800,0.1397,5.7,5.94,85.27,11099,0.9481,1.6147,0.79,0.11,8.69,0.3741,14269,580,2025,,,,,,,,,,
,,7303500,12592,1441370,2485,14554,8441330,0.1974,5.68,5.91,85.31,8427,0.9544,1.5433,0.865,0.171,8.89,0.3241,11191,580,2025,,,,,,,,,,
,,6260500,10794,861727,1486,13765,7983510,0.1376,5.66,5.9,85.2,7790,0.9646,1.6101,0.784,0.108,9.09,0.3552,9809,580,2025,,,,,,,,,,
,,6185600,10665,1366318,2356,13356,7746500,0.2209,5.7,5.92,84.85,7670,0.9475,1.5698,0.799,0.176,8.69,0.331,9266,580,2025,,,,,,,,,,
,,6819700,11758,1336401,2304,14412,8359080,0.196,5.72,5.97,85.18,8410,0.9646,1.5579,0.816,0.16,9.12,0.3293,10726,580,2025,,,,,,,,,,
